index,result
82815,0.021148
107080,0.0112
194379,0.011267
48329,0.048385
72448,0.005334
95172,0.032553
76530,0.019426
199923,0.01417
155680,0.018129
34619,0.02003
17606,0.008429
58695,0.006555
194230,0.24038
16260,0.007411
177595,0.007249
208384,0.003924
114477,0.007387
17291,0.009231
12341,0.008258
38101,0.01822
202534,0.005806
152608,0.015819
45086,0.009988
28423,0.012836
54971,0.013173
165119,0.130535
145591,0.001099
193779,0.014582
97089,0.003852
187226,0.014051
164923,0.006462
56333,0.023131
152108,0.010424
40639,0.012792
99541,0.003902
13122,0.005937
118095,0.032963
22382,0.006655
110316,0.024191
87039,0.02186
15053,0.019297
19664,0.010534
200851,0.019629
113862,0.003652
195038,0.007077
184542,0.013556
11502,0.016044
331,0.006706
161251,0.092602
9886,0.165882
104306,0.033112
65463,0.005431
82173,0.006522
181169,0.014303
157148,0.030208
130151,0.028317
132251,0.007266
199591,0.002321
57632,0.011237
61244,0.040913
184411,0.013885
115880,0.03419
130843,0.079334
197323,0.007565
49144,0.013869
137732,0.012731
185956,0.005541
10919,0.021412
77014,0.004456
162350,0.019916
71063,0.006719
72367,0.073337
12548,0.009654
207523,0.007705
76448,0.02858
52898,0.025696
151430,0.036859
108966,0.036631
175997,0.00595
173090,0.012453
146714,0.059365
25318,0.01423
39990,0.005693
155044,0.017669
3200,0.018853
159381,0.005042
42023,0.004194
151465,0.013494
15634,0.019651
100,0.023559
179209,0.016523
35654,0.009044
58912,0.016365
105446,0.004342
117901,0.035225
92598,0.069315
40162,0.02618
149062,0.018309
106451,0.0116
135195,0.008025
189772,0.014781
59024,0.020006
101769,0.187713
94815,0.009908
193893,0.007974
98630,0.004143
143129,0.011546
117872,0.010962
144998,0.013745
587,0.031016
167091,0.007603
208400,0.019825
76743,0.032057
80248,0.014923
86211,0.019877
124280,0.004877
25069,0.017381
106734,0.123084
188211,0.004882
175416,0.013753
39327,0.029687
187586,0.018174
5332,0.109152
44313,0.038637
174291,0.0209
107756,0.017649
138558,0.025789
25322,0.016298
80428,0.006869
122057,0.016853
71510,0.023378
50187,0.014361
114574,0.011265
106211,0.014112
154865,0.020647
117772,0.024017
60890,0.008002
98367,0.004837
152109,0.006967
5276,0.003653
59783,0.019491
139982,0.005219
175505,0.021865
100229,0.0037
161838,0.031661
68111,0.008686
82935,0.011457
3171,0.013298
168398,0.009681
204672,0.007428
114255,0.116347
28467,0.010539
33323,0.02809
55172,0.030241
186441,0.003451
219,0.027001
94211,0.008701
6453,0.005878
71987,0.029829
82409,0.006692
106721,0.057869
131882,0.012611
90792,0.011431
205304,0.014556
75481,0.051988
140099,0.003662
6706,0.00761
177487,0.01785
85372,0.013232
35671,0.003244
55311,0.011253
74193,0.011949
84208,0.038214
174841,0.046832
159371,0.037497
136549,0.012245
117000,0.011175
73632,0.028182
28564,0.031918
37298,0.041131
200172,0.026086
46227,0.005907
68050,0.029861
73834,0.005483
90373,0.011663
91218,0.02071
168053,0.036625
40596,0.011618
72304,0.029969
61067,0.007434
182069,0.012704
164770,0.011684
165378,0.010483
44451,0.008268
131196,0.022544
85873,0.012036
122420,0.016289
196631,0.013513
19730,0.04803
168385,0.024346
41467,0.007712
129957,0.014809
29924,0.00836
53984,0.009806
49789,0.003502
41111,0.008564
76711,0.015899
4598,0.018797
15423,0.041993
196550,0.042949
191574,0.004712
207060,0.003372
37875,0.02197
145242,0.024711
54498,0.02014
79609,0.043838
59258,0.004787
107077,0.053144
200417,0.004411
183595,0.020347
87837,0.034648
110456,0.063671
73436,0.024039
196284,0.008509
162449,0.020424
154318,0.015794
145869,0.014896
152,0.016284
106854,0.025615
22202,0.019397
34416,0.0063
181678,0.012759
156043,0.029537
112560,0.010181
69863,0.056317
109817,0.009632
86187,0.08397
132537,0.020883
101008,0.012988
178147,0.014445
202619,0.011811
130942,0.011883
84670,0.02397
170957,0.077002
14344,0.046955
174995,0.012695
125355,0.040738
88889,0.002049
192865,0.013128
98868,0.016069
14839,0.014368
83949,0.133526
41538,0.00388
193655,0.025367
162425,0.023207
83748,0.062732
205817,0.096296
197351,0.040399
30403,0.008318
153417,0.004404
149326,0.013134
200356,0.006188
76685,0.005263
59046,0.024155
96879,0.002342
122834,0.01221
156433,0.025728
160401,0.004783
146677,0.005679
132450,0.007425
131562,0.023337
198330,0.037186
53517,0.018164
37985,0.061562
55973,0.008349
181339,0.015562
138546,0.009045
11410,0.004494
122732,0.025442
152313,0.032372
143291,0.007937
161512,0.004038
102814,0.005915
147069,0.035031
32269,0.007047
70692,0.01231
80735,0.013039
124043,0.039529
102048,0.032263
113890,0.012687
35668,0.00303
62467,0.078926
170919,0.038324
108972,0.012744
61770,0.010736
106822,0.007919
161987,0.051207
82829,0.029195
72877,0.097489
36431,0.074427
56177,0.019819
89346,0.021376
177285,0.042043
40913,0.040523
85894,0.0226
98267,0.013773
125697,0.005407
50488,0.026833
66066,0.010419
179103,0.015393
45888,0.006895
154936,0.02618
14010,0.006508
155242,0.030705
93256,0.005589
67220,0.00463
54686,0.032996
135315,0.035949
185743,0.006324
84099,0.003837
94907,0.014928
56000,0.03206
129906,0.004151
148024,0.001994
49621,0.007035
139193,0.011508
169489,0.015985
40290,0.019368
174040,0.024056
40075,0.08903
4873,0.012865
78898,0.048028
53134,0.019023
195137,0.022147
32092,0.012984
187824,0.028461
110434,0.003256
155393,0.017062
28490,0.004302
171940,0.003883
166077,0.009729
175426,0.038035
108776,0.009669
32736,0.02702
41223,0.027093
202400,0.00955
133555,0.025226
55907,0.012133
46691,0.022087
32382,0.014886
146430,0.003312
82058,0.017462
100250,0.001669
77140,0.006077
145575,0.099074
171368,0.002772
95828,0.029457
187334,0.013868
44317,0.014467
93920,0.009722
77049,0.010988
55136,0.045266
177067,0.017287
162649,0.007384
196586,0.009798
61136,0.008485
120278,0.047637
21162,0.002178
140909,0.021729
189288,0.002976
35882,0.010471
148641,0.03945
98045,0.025667
150143,0.005309
4494,0.034619
5602,0.013442
22693,0.012905
120295,0.023327
162339,0.016387
208936,0.020861
186869,0.035073
6318,0.019777
129300,0.030117
33110,0.063773
5330,0.004976
80971,0.010563
122401,0.023142
34192,0.011239
117591,0.012454
38601,0.012869
134944,0.003213
155824,0.012486
119921,0.00523
173940,0.012664
86476,0.018822
93201,0.025679
122127,0.006543
190483,0.055282
162614,0.002236
86314,0.008373
56272,0.018696
129472,0.00723
73884,0.010494
38042,0.015822
44020,0.037438
112295,0.023973
144709,0.036085
94048,0.047913
39195,0.025103
163832,0.015102
206625,0.073109
119402,0.016352
193621,0.015674
206388,0.007606
120757,0.010051
85650,0.003693
35043,0.004761
30981,0.005793
21714,0.014442
33558,0.004243
23608,0.01322
21406,0.003249
11215,0.003506
23565,0.012511
89786,0.022231
41557,0.005684
34606,0.004389
31086,0.01067
51222,0.012086
61182,0.008169
57397,0.003457
102961,0.035903
18366,0.026194
1737,0.005718
155767,0.019912
21484,0.001434
137541,0.015536
95174,0.038491
178281,0.003638
79572,0.031217
189251,0.006229
124021,0.029187
150002,0.006032
150277,0.012999
55960,0.02114
51828,0.022266
176125,0.010875
3651,0.011249
195203,0.02349
141137,0.020579
175409,0.016037
92477,0.00874
175418,0.083603
122820,0.021222
150704,0.028988
13572,0.008505
85002,0.054706
72485,0.011155
204121,0.01346
48973,0.015791
4800,0.010845
194333,0.035066
10111,0.003169
135898,0.014131
171796,0.054007
161199,0.024652
163888,0.01189
86249,0.008843
207797,0.007813
67570,0.009086
80071,0.031214
145069,0.013709
147870,0.002236
101260,0.001993
37276,0.006592
185748,0.002752
86651,0.011816
106793,0.001171
107569,0.019223
71440,0.012524
43307,0.110187
162340,0.006032
14606,0.003123
68494,0.012725
106879,0.057979
195832,0.009949
23660,0.029195
116296,0.017503
24703,0.003914
38204,0.011323
82038,0.024534
139250,0.009167
141323,0.058653
78737,0.037491
155359,0.003528
191455,0.018909
177210,0.025947
185278,0.017053
14998,0.032541
66458,0.005876
97225,0.002236
88770,0.016365
125169,0.077215
7272,0.003643
10227,0.023245
29777,0.023055
11488,0.025164
168873,0.011904
33354,0.009746
104793,0.016517
7200,0.004566
22119,0.006968
174359,0.006076
156642,0.009634
31213,0.009761
27232,0.049397
151165,0.050881
153515,0.004255
174071,0.023543
18160,0.026212
137892,0.076769
21901,0.007332
27058,0.045713
23881,0.027257
154642,0.007947
19049,0.004368
195316,0.008447
39352,0.030742
30198,0.0322
95823,0.04637
201280,0.02659
152968,0.037677
39373,0.036873
15546,0.006802
207191,0.004229
140335,0.035788
145310,0.015821
103066,0.013752
33049,0.027921
79178,0.009028
61655,0.008499
101355,0.024058
120906,0.014369
132985,0.027373
147957,0.008171
138177,0.016851
202011,0.022464
200735,0.093099
130212,0.011032
125929,0.01222
35137,0.010268
1876,0.007705
37361,0.01176
83908,0.003312
56609,0.008717
163903,0.008918
160831,0.016751
32192,0.019154
122002,0.012313
3344,0.019649
66583,0.018541
145291,0.006473
189922,0.007181
124937,0.030361
91697,0.030637
201958,0.042094
32077,0.021898
172956,0.012714
87942,0.010494
23986,0.004243
162915,0.028564
32555,0.020374
5637,0.048243
142343,0.006525
97085,0.022916
76269,0.017716
18476,0.004927
2237,0.003652
192727,0.008178
85196,0.005068
178799,0.014009
67893,0.006031
78212,0.004783
102038,0.035979
173354,0.006212
135767,0.041958
115655,0.010823
141305,0.003832
70242,0.022167
142451,0.032666
33361,0.00941
50325,0.004091
207542,0.02166
114259,0.041774
92788,0.034754
144607,0.015665
107571,0.02197
208668,0.008114
35864,0.004541
63762,0.067752
112639,0.004064
189122,0.012934
10684,0.007941
30957,0.021748
89380,0.017925
42361,0.029231
47696,0.010833
120638,0.005412
179937,0.021615
5133,0.021589
148710,0.014125
7757,0.007857
192685,0.016216
24634,0.010388
95647,0.016942
81181,0.006737
161795,0.007945
26097,0.017151
81872,0.010485
67679,0.003428
15525,0.120134
199544,0.00323
187061,0.025238
137174,0.002765
42956,0.018224
178634,0.009071
137397,0.006566
86450,0.005423
171781,0.078101
111954,0.009515
59162,0.008928
154020,0.013843
29982,0.006785
85263,0.004286
206939,0.02647
103729,0.037147
18966,0.023673
154866,0.005454
34514,0.019652
89046,0.018987
5114,0.041309
86002,0.008151
158235,0.014695
148479,0.002638
26998,0.023015
16649,0.015878
34237,0.043291
48726,0.004754
44409,0.018785
79308,0.010925
167319,0.043767
92810,0.03113
53452,0.004178
104258,0.08238
203338,0.008717
207603,0.164438
79675,0.019784
146877,0.010827
55469,0.008918
21131,0.034475
116973,0.002239
24206,0.005834
193334,0.015908
47882,0.019245
99354,0.004975
1614,0.020487
79927,0.006031
36652,0.009057
10371,0.017337
189308,0.001736
112045,0.026631
13674,0.009444
103538,0.016525
2650,0.057888
132511,0.021518
115664,0.005876
97853,0.243167
38185,0.005508
190852,0.026701
58662,0.00515
155789,0.016034
136903,0.021632
82273,0.008142
192586,0.014156
92326,0.013079
19100,0.004132
170002,0.189445
87264,0.020592
106421,0.006724
151393,0.009183
106125,0.012477
71417,0.089678
42387,0.038368
57109,0.056426
97522,0.006263
54076,0.033707
195487,0.005399
76977,0.012854
22670,0.006575
3634,0.014452
107985,0.086531
129612,0.047618
122534,0.017478
205319,0.014133
92186,0.017037
20011,0.004816
89749,0.035109
203685,0.042043
71959,0.014726
54547,0.006691
201777,0.017948
56920,0.057698
52136,0.004212
186396,0.00941
40368,0.004075
119233,0.017679
18304,0.004975
136332,0.003133
132067,0.01966
181167,0.010001
128325,0.007213
172548,0.013796
99338,0.018797
53367,0.029269
39794,0.013185
97700,0.012114
121741,0.013726
13832,0.020841
122638,0.006628
197194,0.017511
123961,0.026124
170012,0.002744
32089,0.017258
114767,0.008647
194498,0.059024
113230,0.007928
161612,0.120979
182051,0.005798
153269,0.010328
35081,0.001884
51401,0.048591
12910,0.031109
17964,0.017167
178424,0.007177
40909,0.009002
121492,0.009866
197279,0.032163
47880,0.026997
21530,0.004306
123435,0.157126
174512,0.00491
103475,0.034255
42373,0.035397
184121,0.030342
122904,0.021543
184962,0.014456
82698,0.027832
146243,0.004712
34718,0.014838
104862,0.028134
47974,0.011529
129209,0.045015
3855,0.006163
157805,0.028226
122447,0.027855
86664,0.032224
203205,0.01197
17961,0.007886
95460,0.003343
20941,0.006509
93187,0.005068
80168,0.007737
85809,0.005391
103011,0.020539
20001,0.023386
175207,0.058144
83907,0.025693
15701,0.055878
193785,0.02936
142394,0.004808
30953,0.022476
187723,0.012725
104150,0.011283
4183,0.007612
7801,0.054535
16243,0.013613
193583,0.005494
73111,0.015049
154132,0.005021
59979,0.017353
99221,0.006506
133697,0.010122
93163,0.037885
84335,0.006606
80691,0.005504
31393,0.01185
21023,0.03419
129672,0.132738
79693,0.023376
161723,0.002504
83374,0.045188
100126,0.005569
125866,0.006655
68389,0.023513
144509,0.002966
135916,0.016504
82360,0.005672
58098,0.0186
66688,0.024629
101938,0.02216
118619,0.040997
180394,0.010242
33197,0.011998
18911,0.016578
105006,0.008129
167117,0.008533
15567,0.031185
75920,0.013192
187584,0.01923
42346,0.018674
145771,0.006504
203281,0.014301
189596,0.005709
192126,0.003551
97261,0.022092
47357,0.015383
163637,0.013851
129755,0.017631
125639,0.02615
142057,0.008597
34110,0.018419
42441,0.012513
124709,0.022459
20785,0.009173
197882,0.003173
181602,0.004924
27377,0.006478
158665,0.003414
77903,0.007565
28468,0.014593
53296,0.04301
102231,0.012892
123574,0.010201
57433,0.013151
114293,0.013726
20575,0.010734
121882,0.016767
168910,0.008115
12084,0.005773
49995,0.007812
44074,0.013645
141320,0.019569
9334,0.012311
11823,0.007577
22614,0.005142
122413,0.008472
45140,0.027201
101505,0.011166
93110,0.008571
170600,0.035496
161745,0.002118
180332,0.029933
73788,0.015794
160247,0.001274
17283,0.005125
8638,0.042096
205602,0.013756
55383,0.013752
103509,0.009406
14757,0.006379
199183,0.020717
58214,0.008544
57698,0.011638
137971,0.003494
43651,0.006518
122685,0.020786
182197,0.035417
113208,0.017096
8802,0.044998
12988,0.054599
88827,0.003047
124942,0.038359
169860,0.004355
136793,0.034321
95671,0.005689
92692,0.054794
132171,0.008129
54619,0.032045
202993,0.004222
52062,0.003245
22471,0.010743
197127,0.037519
115566,0.00949
124175,0.038872
63500,0.003474
62926,0.097676
202005,0.049099
174358,0.009817
71668,0.009959
55515,0.006941
137768,0.018202
158523,0.02186
99831,0.078831
108847,0.004558
190419,0.004456
125922,0.021894
95869,0.006757
130585,0.006495
202288,0.027334
63296,0.006443
171512,0.009167
168180,0.006511
11355,0.003312
194503,0.037489
88763,0.007958
182992,0.006476
167944,0.018118
50868,0.026209
13661,0.017631
20987,0.005172
125313,0.007472
174102,0.019006
137436,0.00515
148398,0.014738
3376,0.013271
26020,0.00478
144092,0.012632
164913,0.010627
143427,0.014576
191449,0.008553
2154,0.002727
133668,0.013287
200664,0.015794
124919,0.020909
69811,0.003768
187114,0.003603
136777,0.017031
98446,0.032468
2167,0.012361
21063,0.026026
166223,0.025569
154364,0.010688
45294,0.012602
135708,0.05625
127977,0.02408
96943,0.018973
146619,0.021059
30763,0.015408
48823,0.004678
20499,0.013609
51985,0.021706
14706,0.027973
204050,0.010094
190514,0.010233
22537,0.014735
108833,0.009576
142395,0.005974
75998,0.028781
192399,0.014018
123345,0.060681
14882,0.013132
46879,0.006387
201752,0.013468
190522,0.01585
34153,0.051476
87037,0.006923
108310,0.008681
46520,0.026524
53271,0.079971
105091,0.013614
33528,0.005923
96330,0.01835
97465,0.00169
12497,0.009117
199932,0.035488
119529,0.074
165133,0.022688
119868,0.010869
154898,0.033973
140038,0.04144
144995,0.012875
116879,0.029963
195650,0.013069
191588,0.008388
142720,0.029444
101728,0.004406
163034,0.020942
57658,0.018891
154414,0.050651
172002,0.036966
121808,0.009071
68282,0.016263
101292,0.021068
10302,0.021423
18018,0.007821
32763,0.02094
142430,0.013056
88916,0.157879
125705,0.05975
141975,0.012325
101839,0.040029
137968,0.004633
150066,0.034288
25214,0.013647
99896,0.00393
197873,0.016101
85970,0.017359
177427,0.010836
3094,0.001642
62995,0.01224
200000,0.016213
89387,0.008366
132404,0.011089
39727,0.002867
50226,0.019019
120531,0.041538
49548,0.033242
101199,0.014412
180594,0.029722
40353,0.007124
118296,0.012359
159338,0.008472
115806,0.011381
108854,0.009366
39688,0.001818
102610,0.022222
141862,0.01823
9626,0.004969
48087,0.0623
103471,0.036331
84242,0.008121
207068,0.009778
94934,0.031426
161082,0.009121
125015,0.106995
38264,0.032295
4668,0.026815
169818,0.020257
75874,0.026317
167471,0.010775
79388,0.016131
128573,0.004461
16945,0.027201
8553,0.02794
71197,0.006226
64671,0.056846
69791,0.114982
160191,0.018969
151968,0.007267
87545,0.044728
42547,0.003767
71053,0.009612
58669,0.007119
192185,0.017043
166190,0.005313
139867,0.02985
114305,0.019226
67443,0.009336
123516,0.003525
98962,0.013167
179764,0.011385
168219,0.01562
111615,0.016713
73234,0.016755
123694,0.041997
129339,0.018436
127549,0.013761
86536,0.008941
95028,0.006908
125727,0.005402
47794,0.005492
111449,0.017782
129016,0.048813
154030,0.002282
103310,0.007916
80816,0.005515
24938,0.006508
157991,0.005991
99563,0.012416
17196,0.006232
154514,0.086715
24065,0.0138
138736,0.009527
94243,0.005295
143082,0.005211
178581,0.00535
130650,0.012657
83978,0.00924
135887,0.01181
180301,0.016147
80104,0.02003
199382,0.031119
131702,0.036632
184602,0.010234
24635,0.037755
32420,0.033104
49666,0.019468
185656,0.004243
105721,0.011766
85297,0.01064
19926,0.0169
153403,0.011663
55283,0.131916
22294,0.012367
187672,0.036058
5585,0.046009
113895,0.007341
111483,0.032533
159015,0.007371
85697,0.018383
85335,0.022978
163194,0.012469
130334,0.008901
14379,0.054304
1150,0.012804
45108,0.011065
110977,0.003443
40181,0.002204
31597,0.046714
75651,0.02201
122357,0.003244
127827,0.012671
37775,0.009941
192653,0.00245
154281,0.00392
150513,0.059037
93095,0.011585
137055,0.012334
7260,0.006164
191431,0.030226
127597,0.018509
20099,0.063979
52008,0.005209
83713,0.0051
46533,0.039002
131775,0.011616
198568,0.007645
113410,0.00991
133803,0.012616
120084,0.029936
15381,0.019397
20562,0.086929
41291,0.006201
102170,0.014201
76263,0.006303
83699,0.008597
69020,0.010708
125471,0.020272
41430,0.005581
108690,0.008205
46915,0.016416
61178,0.015091
194772,0.010475
48763,0.00083
8193,0.020722
61808,0.005974
177745,0.041355
100970,0.019281
99503,0.005512
4804,0.014149
46688,0.085689
160836,0.02248
31373,0.008827
24142,0.005152
40727,0.010197
110156,0.005466
76943,0.024659
94803,0.026815
21410,0.003394
12645,0.012474
73405,0.009284
85036,0.035269
183658,0.012062
10400,0.011947
46500,0.097831
99018,0.011929
28359,0.015417
170296,0.039088
92212,0.014286
86832,0.018229
202032,0.009989
36759,0.003058
62085,0.030306
139767,0.007729
186161,0.102861
128521,0.009322
13477,0.004551
74450,0.031571
5433,0.031748
175637,0.007451
40310,0.008979
151161,0.029454
29755,0.048745
137042,0.03196
39153,0.025306
109705,0.01483
31602,0.018429
172353,0.006844
8794,0.00883
195010,0.033168
194873,0.021973
48749,0.012491
186044,0.01923
94017,0.029679
202874,0.012202
4585,0.007782
150254,0.010391
77943,0.002696
44322,0.038771
174352,0.010838
37790,0.006275
97920,0.009698
42729,0.015952
45555,0.086406
49729,0.021583
186875,0.034944
14410,0.033391
75722,0.021873
125330,0.005575
162295,0.022263
77535,0.018611
35596,0.075541
64712,0.00094
85584,0.031749
70449,0.003533
195627,0.010901
204439,0.004694
179706,0.003612
8054,0.003312
49043,0.001866
104198,0.021814
21325,0.018315
51479,0.022843
36975,0.029511
203279,0.01341
160991,0.012264
65713,0.010712
52896,0.106447
43921,0.020621
160901,0.010239
91819,0.071552
77444,0.022322
60485,0.075396
83300,0.066297
108901,0.003976
25337,0.068222
46819,0.005719
199244,0.008941
38074,0.030514
124266,0.012165
88577,0.006506
166466,0.142359
137858,0.013736
186086,0.009074
188059,0.013761
128348,0.016899
96884,0.044823
72628,0.004887
94400,0.006448
180579,0.008426
72567,0.037477
119307,0.013787
40804,0.015789
61403,0.015417
175622,0.011509
53008,0.00878
151308,0.077396
16405,0.021688
134710,0.013548
30473,0.007192
62388,0.013949
91790,0.051825
204491,0.0183
61766,0.00404
145754,0.004743
145892,0.025282
193382,0.004107
81714,0.015639
170336,0.02295
207377,0.012128
170476,0.089134
31450,0.014161
111436,0.007617
169307,0.009154
147593,0.056352
164977,0.072007
91650,0.008842
117999,0.023543
173705,0.013188
146732,0.00223
121920,0.012226
15385,0.037978
74342,0.011545
101496,0.012686
131340,0.04159
18817,0.004937
117622,0.011007
19435,0.010429
51748,0.000488
94498,0.015383
187236,0.032659
17688,0.004629
95858,0.015802
138738,0.015108
135274,0.014621
109693,0.016396
203639,0.007972
192780,0.007129
19811,0.010547
48593,0.007329
93373,0.004728
193099,0.007943
99848,0.004269
31650,0.003217
7983,0.014886
47842,0.034028
111766,0.006981
32387,0.00169
118950,0.004015
34068,0.023766
33392,0.018278
105611,0.004007
110620,0.012644
135784,0.023386
204215,0.010255
26204,0.013607
186638,0.003133
141936,0.029809
72997,0.045201
108081,0.006486
137258,0.018823
203623,0.035979
145839,0.004095
48254,0.026581
110089,0.025789
116310,0.004328
121637,0.014009
27376,0.12535
36099,0.079097
64991,0.017631
85417,0.019466
96227,0.006322
41390,0.028165
89592,0.011772
14878,0.009911
16638,0.033649
162457,0.010803
88918,0.013382
74002,0.006238
57646,0.006496
172585,0.016437
149927,0.005239
74407,0.060393
171930,0.004281
105411,0.005224
12852,0.022063
73782,0.011909
61871,0.003257
43856,0.004553
47705,0.030731
46797,0.013398
127720,0.039685
124401,0.052118
198535,0.01209
142704,0.035561
89940,0.00689
188401,0.02596
79518,0.01601
9419,0.013062
130523,0.06307
102434,0.004143
9434,0.049317
67607,0.007792
200607,0.038527
107690,0.004012
50441,0.006014
175425,0.036864
88041,0.003982
11767,0.003303
166025,0.020197
4697,0.038304
26231,0.017688
17466,0.007765
113296,0.013903
142907,0.017047
191928,0.087719
43578,0.007984
57968,0.006744
124990,0.010058
145782,0.021764
59787,0.009083
85545,0.037712
42044,0.011814
197142,0.019864
29362,0.015873
182395,0.012077
153912,0.052724
177509,0.013059
1414,0.015892
30126,0.035701
30718,0.063019
141974,0.00346
1356,0.012234
121145,0.005628
41672,0.003879
75476,0.008519
57168,0.050756
132740,0.002587
57551,0.01307
80583,0.022095
13223,0.006879
11433,0.114345
19917,0.011546
33348,0.0104
106377,0.014889
51723,0.028681
72526,0.020209
92527,0.016663
175601,0.008575
69596,0.008214
55318,0.006868
167444,0.011404
101510,0.00439
134705,0.009363
131717,0.013745
66031,0.040598
134266,0.044009
125079,0.033058
152388,0.024846
46970,0.008824
84479,0.022254
134436,0.016139
104536,0.003051
40756,0.012686
23478,0.01458
55988,0.031048
74644,0.010658
154298,0.059749
139769,0.011868
163513,0.040401
11655,0.009176
3723,0.013099
52203,0.027609
22574,0.00684
126734,0.018196
114794,0.023646
137864,0.017381
181301,0.01185
5879,0.033905
184749,0.028825
136416,0.016821
61139,0.047425
173559,0.020936
149465,0.011324
192801,0.002594
127872,0.011581
120438,0.041531
54566,0.034982
147994,0.017711
92812,0.00223
28759,0.018296
187981,0.01938
39915,0.016894
121125,0.024759
31836,0.011476
70807,0.01845
164175,0.006157
23005,0.016744
118732,0.007472
188841,0.008184
46179,0.005681
7643,0.006722
173024,0.008578
186981,0.026486
53579,0.176735
76819,0.010352
77819,0.003465
75613,0.014156
92243,0.006709
155347,0.006607
179740,0.02784
63508,0.079509
112596,0.001994
50314,0.015246
66966,0.015779
175304,0.047394
90194,0.019176
52566,0.003335
41524,0.006708
200456,0.022355
191367,0.017211
184418,0.016415
23487,0.063503
13456,0.012359
126644,0.008543
75840,0.019472
15406,0.003641
68886,0.058906
47544,0.015688
118825,0.008097
189649,0.015671
27480,0.017779
170193,0.006364
85913,0.021608
165391,0.008968
4752,0.006527
53801,0.009891
144583,0.173745
205074,0.035715
175,0.022672
26494,0.015018
81365,0.00894
56745,0.017783
17191,0.051927
68978,0.006121
199384,0.087119
51192,0.014517
119898,0.018435
151763,0.007854
54597,0.008889
77611,0.019443
11125,0.003855
180829,0.003043
60771,0.029938
37365,0.002236
13103,0.028165
176627,0.022608
61351,0.033826
99668,0.005254
167443,0.005242
48703,0.009891
96121,0.003576
202869,0.042724
37073,0.030954
54165,0.064156
176155,0.008929
82614,0.011264
192834,0.00856
83112,0.013169
16052,0.02252
44770,0.005008
173778,0.039826
62025,0.009458
168661,0.00877
41071,0.005091
31364,0.143115
117651,0.077291
96392,0.008733
184668,0.016815
145821,0.029381
183982,0.032837
49062,0.030177
135726,0.021902
65933,0.008444
14281,0.010383
151265,0.021706
21047,0.015313
5393,0.041722
11618,0.016066
174233,0.039082
27837,0.015821
139089,0.013494
153026,0.009559
187993,0.014533
135246,0.014802
112522,0.014131
69168,0.007163
137716,0.004397
97869,0.008594
73843,0.003474
106933,0.037005
109052,0.017789
79370,0.029206
133814,0.057691
167135,0.012329
4728,0.051547
98192,0.009937
50543,0.008986
58324,0.02212
49338,0.015084
62894,0.020307
166098,0.005305
165616,0.01839
80131,0.02173
146599,0.041522
102536,0.028025
74570,0.02489
167887,0.041424
206074,0.02715
60447,0.005904
88255,0.027719
188031,0.044458
44547,0.003312
185396,0.023961
103948,0.044252
32511,0.01661
186647,0.018787
60059,0.006783
151654,0.004225
38235,0.016798
200863,0.008008
111477,0.014752
23243,0.00515
163778,0.033971
182221,0.012858
204816,0.00769
49078,0.029661
118733,0.022837
110799,0.048413
103291,0.027924
106410,0.014068
41361,0.050155
193250,0.027719
29442,0.015627
45408,0.004365
194360,0.004062
192325,0.014826
196181,0.013245
154896,0.014821
52387,0.009232
173848,0.021278
131708,0.012819
4117,0.005831
185024,0.019597
14885,0.026761
44396,0.018641
17630,0.002752
180630,0.009294
2075,0.018235
46214,0.008905
69069,0.026947
198333,0.041403
121877,0.017087
90954,0.015971
75127,0.008325
157727,0.006623
50518,0.008509
47287,0.010827
103234,0.007443
47165,0.003912
124301,0.032542
24590,0.004673
155066,0.029466
29753,0.00779
176749,0.012285
165392,0.019952
188090,0.013452
95561,0.007343
173369,0.029381
125616,0.037358
20459,0.012261
159327,0.00607
207479,0.021056
130101,0.004093
90980,0.014567
81119,0.034276
60691,0.017215
21125,0.008317
68159,0.037783
208383,0.021354
204466,0.014527
200764,0.018441
89766,0.004594
86967,0.018364
57929,0.007119
27499,0.015807
142926,0.025964
52771,0.02681
80836,0.085098
143170,0.020487
47441,0.029409
160441,0.082171
38796,0.016294
205733,0.010186
134557,0.010759
10141,0.001698
66034,0.032803
34605,0.031949
36783,0.003912
208653,0.015519
74562,0.005584
142994,0.003601
28966,0.021649
5870,0.015569
157015,0.051236
147553,0.006076
111561,0.013421
18597,0.030961
156368,0.006053
171332,0.042158
110683,0.02767
29770,0.014433
43253,0.002319
2578,0.036876
195744,0.006296
19386,0.01301
129473,0.0093
7130,0.00632
185662,0.036625
26421,0.142149
42173,0.032718
2029,0.002906
139141,0.017636
207915,0.007571
199612,0.0116
76455,0.006091
179924,0.015745
81977,0.005365
71520,0.011972
160109,0.020398
197057,0.023346
105845,0.014295
169653,0.024072
126485,0.058618
11743,0.008245
44488,0.006912
145007,0.051679
42350,0.011535
87657,0.006151
144263,0.01786
201306,0.014369
43820,0.017414
67901,0.006953
118552,0.095757
152898,0.003312
42347,0.022286
167671,0.017747
194575,0.030848
62635,0.014527
62936,0.011339
130285,0.006486
161973,0.014802
85107,0.023016
171409,0.002108
37316,0.014006
176414,0.040993
82023,0.034473
51494,0.003662
62497,0.007146
12584,0.096239
134959,0.009393
103151,0.021706
109395,0.005696
129373,0.030513
207280,0.019278
17642,0.004128
73877,0.01457
200087,0.032993
42189,0.006903
153823,0.010877
